id,website,text_raw
970360,https://en.wikipedia.org/wiki/Category:Dog_training_and_behavior,"This is an automatically collected list of articles about how the domestic dog behaves and how to affect the behavior through training.

{{Cat main|Dog training|Dog behavior}}

[[Category:Mammal behavior]]
[[Category:Dogs|Training and behavior]]
[[Category:Dog-related professions and professionals]]
[[Category:Animal training]]"
1968414,https://en.wikipedia.org/wiki/Category:Dog_law,"This is a collection of articles relating to laws about [[dog]]s, legal cases involving dogs, and similar topics.

[[Category:Dogs|Laws]]
[[Category:Animal law]]"
1777080,https://en.wikipedia.org/wiki/Category:Dog-related_professions_and_professionals,"This is a list of articles about types of people who work with (or are associated with) dogs and about specific individuals in those categories.

{{See also|Category:Veterinary medicine}}

[[Category:Dogs|Professions and professionals]]
[[Category:Animal care occupations]]
[[Category:People by occupation]]"
2460099,https://en.wikipedia.org/wiki/Category:Dogs_in_popular_culture,":''See also: [[:Category:Films about dogs]] and [[:Category:Fictional dogs]]''

[[Category:Canines in popular culture]]
[[Category:Dogs|Popular culture]]"
691500,https://en.wikipedia.org/wiki/Category:Dog_breeds,"{{Category diffuse}}
{{Cat main|Dog breed|List of dog breeds}}
{{Commonscat|Dog breeds}}

Concerning main articles, see: 
*[[Dog breed]], for information about what a dog breed is.
*[[List of dog breeds]], for a complete list of breed names, including many known variants, whether or not there are existing articles.

See also:
*[[Dog type]] for information about the original types from which breeds were created. 
*[[:Category:Dog types]] for groups of breeds such as collies, fox terriers, working dogs, hounds, and so on.

{{Category TOC|numerals=no}}

[[Category:Dogs|Breeds]]
[[Category:Dog breeding|Breeds]]
[[Category:Mammal breeds]]
[[Category:Dogs as pets]]"
2352562,https://en.wikipedia.org/wiki/Pack_(canine),"{{other uses|Wolfpack (disambiguation)}}
[[Image:Canis lupus pack surrounding Bison.jpg|thumb|250px|Wolf packs often [[pack hunter|work cooperatively]], as in this [[American bison|bison]] hunt at [[Yellowstone National Park]].]]
[[File:Pack of coyotes on snow.jpg|thumb|A pack of coyotes in Yellowstone National Park]]
[[Image:Wild Dog Kruger National Park South Africa.jpg|thumb|250px|A hunting pack of [[African wild dog]]s]]
[[Image:Afr wild dog pack size.JPG|thumb|250px|[[Group size measures|Pack size distribution]] of the African wild dog.]]

'''Pack''' is a social group of [[conspecific]] [[Canidae|canids]]. Not all species of canids form packs; for example, small canids like the [[red fox]] do not. [[Group size measures|Pack size]] and [[social behaviour]] within packs varies across species.

==Pack behavior in specific species==
[[African wild dogs]] (''Lycaon pictus'') [[African wild dog#Social structure|live and hunt in packs]]. Males assist in raising the pups, and remain with their pack for life, while the females leave their birth pack at about the age of two and a half years old to join a pack with no females. Males outnumber the females in a pack, and usually only one female breeds with all of the males. African wild dogs are not [[territory (animal)|territorial]], and they hunt cooperatively in their packs, running down large game and tearing it apart. They cooperate in caring for wounded and sick pack members as well as the young.<ref>{{cite web|url= http://animaldiversity.ummz.umich.edu/site/accounts/information/Lycaon_pictus.html|title= Lycaon pictus: Information|accessdate= 21 April 2008|author= Animal Diversity Web|publisher= University of Michigan}}</ref>

[[Gray Wolf|Gray wolves]] (''Canis lupus'') [[Wolf territories|usually live in packs]] which consist of the adult parents and their offspring of perhaps the last 2 or 3 years. The adult parents are usually unrelated and other unrelated wolves may sometimes join the pack.<ref>{{cite web
|url= http://www.davemech.org/schenkel/index.html
|title= Schenkel’s Classic Wolf Behavior Study Available in English
|accessdate= 21 April 2008
|author= L. David Mech
|quote= ...Schenkel’s 1947 “Expressions Studies on Wolves”, the study that gave rise to the now outmoded notion of alpha wolves. That concept was based on the old idea that wolves fight within a pack to gain dominance and that the winner is the “alpha” wolf. Today we understand that most wolf packs consist of a pair of adults called “parents” or “breeders,” and their offspring.
}}</ref> Wolves usually hunt in packs, but they hunt singly in the spring and summer when there is plenty of prey available.

[[Black-backed jackal]]s (''Canis mesomelas'') and [[coyote]]s (''Canis latrans'') have a single long term mate, but they usually either hunt singly or in pairs.<ref>{{cite web
|url= http://animaldiversity.ummz.umich.edu/site/accounts/information/Canis_mesomelas.html
|title= Canis mesomelas: Information
|accessdate= 21 April 2008
|author= Animal Diversity Web
|last= 
|first= 
|authorlink= 
|date= 
|year= 
|month= 
|work= 
|publisher= University of Michigan
|pages= 
|language= 
|doi= 
|archiveurl= 
|archivedate= 
|quote= 
}}</ref><ref>http://www.coyotesmarts.org/coyotes101/</ref> Both parents care for the young, and the parents and their current offspring are the pack. They occasionally cooperate in larger packs to hunt large game.

The [[Ethiopian wolf]] (''Canis simensis'') [[Ethiopian wolf#Social and territorial behaviours|has different social behavior from the gray wolf]]: pack members hunt alone for rodents, and come together mainly to defend their territory from other packs.<ref>{{cite web|url=http://www.animalinfo.org/species/carnivor/canisime.htm |title=Ethiopian Wolf |publisher=Animal Info |date=2005-03-07 |accessdate=2015-02-26}}</ref>
<!-- NOTE: Dead link reference, majority of sources say they do not exhibit pack behavior.

[[New Guinea singing dog]] (''Canis lupus dingo''): In 1994, studies were done in Oregon on a captive social group of New Guinea singing dogs. Physical attacks between same-sex adults when females were in estrus led to them being kept in pairs; attacks were only between equals and inferiors in the pack hierarchy, never on higher ranking individuals. Pairs would tolerate their offspring through one or two breeding seasons. When kept together, they exhibited distinctive behaviours. They do not use the ""play bow"" common among other canids. Food is shared equally, not fought over, and all adults and adolescents regurgitate food for the young. They engage in choral howling, but without dominance behaviour that has been seen in wolf and coyote pack howling.<ref>
http://www.canineworld.com/ngsdcs/ETHOGRAM.4.05.pdf
An Ethogram for the New Guinea Singing
(Wild) Dog
Janice Koler-Matznick, I. Lehr Brisbin, Jr. and Mark Feinstein, 45 pages
</ref>-->
[[File:White huskies dog sledding.jpg|thumb|White huskies dog sledding]]

===Domestic dogs===
{{see also|Dog behavior#Social behavior}}
[[Dog behavior|Domestic dogs]] (''Canis lupus familiaris''): Domesticated dogs have had humans as part of dog social structure for at least 12,000 years, and human behaviour is not the same as wolf behaviour.  Studies of dog behaviour include studies of dogs and their interactions with humans,<ref>{{cite web|title=A Comparison of the Feeding Behavior and the Human-Animal Relationship in Owners of Normal and Obese Dogs|author1=llen Kienzle|author2=Reinhold Bergler|author3=Anja Mandernach|publisher=The Journal of Nutrition|volume=128|date=12 December 1998|pages=2779S-2782S|url=http://jn.nutrition.org/cgi/content/full/128/12/2779S|accessdate=26 February 2015}}</ref> and ""dumped"" or ""road"" dogs that were raised by humans and then left to fend for themselves (e.g. The Tuscany Dog Project).<ref>{{cite web|url= http://www.hundefarm-eifel.de/Italienprojekt/Seite1.htm|title= Das Straßenhunde, ""Tuscany Dog Project""|author=Günther and Karin Bloch|year= 2005|publisher=Hundefarm-eifel.de|accessdate=26 February 2015}}</ref>

===Pack organization in other canine species===
{{prose|section|date=August 2013}}
*[[Golden jackal#Social and territorial behaviours]]
*[[Dhole#Social and territorial behaviours]]
*[[Coyote#Behavior]]
*[[Side-striped jackal#Social behavior and reproduction]]

==Dominance and the alpha wolf==
Dominance is an ubiquitous phenomenon in social animals. Animals which typically predominate over others are associated with the term ''alpha''. Among pack-living wolves, alpha wolves are the genetic parents of most cubs in the pack. Such access to mating females creates strong selective pressure for intra-sex competition.

Wolves show deference to the alpha pair in their pack by allowing them to be the first to eat and, usually, the only pair to reproduce. Wolves use [[eye contact]] as an indicator of dominance or submission, but in order to establish a dominant position they often also show physical superiority through playing or fighting. The smaller and more nuclear a pack is, the status of alpha is less likely to be obtained through fighting, and young wolves instead leave the pack to find a mate and produce offspring of their own.<ref>Mech, L. David. 1999.</ref> Larger or less-nuclear packs may operate differently and possess more complex and flexible social structures.<ref>Dutcher, Jim and Jamie. ''Wolves At Our Door'', Simon and Schuster, 2002</ref>{{Better source|date=November 2013}}

In the case of other wild canids, the alpha male may not have exclusive access to the alpha female;<ref>Gary Greenberg and Maury M. Haraway. 1998</ref> moreover, other pack members may guard the [[maternity den]] used by the alpha female; as with the [[African wild dog]], ''Lycaon pictus''.<ref>C. Michael Hogan. 2009</ref>

As dominant roles may be deemed normal among social species with extended parenting, it has been suggested that the additional term ''alpha'' is not required merely to describe dominance due to its ubiquity, but should be reserved for where they are the predominant pack progenitor. For instance, wolf biologist [[L. David Mech]] stated <blockquote>""calling a wolf an ''alpha'' is usually no more appropriate than referring to a human parent or a doe deer as an ''alpha''. Any parent is dominant to its young offspring, so ''alpha'' adds no information. Why not refer to an alpha female as the ''female parent'', the ''breeding female'', the ''matriarch'', or simply the ''mother''? Such a designation emphasizes not the animal's dominant status, which is trivial information, but its role as pack progenitor, which is critical information. The one use we may still want to reserve for ''alpha'' is in the relatively few large wolf packs {{sic|comprised |hide=y|of}} multiple litters. ... In such cases the older breeders are probably dominant to the younger breeders and perhaps can more appropriately be called the ''alphas''. ... The point here is not so much the terminology but what the terminology falsely implies: a rigid, force-based dominance hierarchy.""<ref>{{cite web|url=http://www.npwrc.usgs.gov/resource/mammals/alstat/alpst.htm|title= Alpha Status, Dominance, and Division of Labor in Wolf Packs|accessdate= 21 April 2008|author= Mech, L. David|authorlink=|year= 1999|month= 
|work= Jamestown, ND: Northern Prairie Wildlife Research Center Online|publisher= Canadian Journal of Zoology 77:1196-1203|pages=|language= |doi= |archiveurl= |archivedate= |quote= The point here is not so much the terminology but what the terminology falsely implies: a rigid, force-based dominance hierarchy.}}</ref></blockquote>

=== Use in dog training ===
One of the most persistent theories in dog training literature is the idea of the ''[[alpha (ethology)|alpha wolf]]'', an individual gray wolf who uses body language and, when needed, physical force to maintain its dominance within the wolf pack. The idea was first reported in early wolf research .{{citation needed|date=February 2013}} It was subsequently adopted by dog trainers.<ref>{{cite web|url=http://www.clickersolutions.com/articles/2001/dominance.htm |title=ClickerSolutions Training Articles - The History and Misconceptions of Dominance Theory |publisher=Clickersolutions.com |date= |accessdate=2015-02-26}}</ref> The term ''alpha'' was popularized as early as 1976 in the dog training book ''How to Be Your Dog's Best Friend'' (Monks of New Skete), which introduced the idea of the ''[[alpha roll]]'', a technique for punishing unwanted dog behaviours. Psychologist and dog trainer [[Stanley Coren]] in the 2001 book ''How to Speak Dog'' says ""you are the alpha dog...You must communicate that you are the pack leader and dominant"".<ref>{{cite book|last= Coren|first= Stanley|title= How to Speak Dog|edition= First Fireside|year= 2001|publisher= Simon & Schuster|isbn= 0-684-86534-3|chapter=20|quote=|page= 250 }}</ref>

Training techniques assumed to be wolf pack related such as scruff shaking, the alpha roll and recommendations to be alpha to your dog continue to be used and recommended by some dog training instructors.<ref>{{cite web|url=http://www.bordercollie.org/boards/lofiversion/index.php/t8605.html |title=BC Boards |publisher=Bordercollie.org |date= |accessdate=2015-02-26}}</ref> It has been suggested that the use of such techniques may have more to do with human psychology than with dog behaviour; ""dominance hierarchies and dominance disputes and testing are a fundamental characteristic of all social groups... But perhaps only we humans learn to use punishment primarily to gain for ourselves the reward of being dominant.<ref>{{cite book |last= Pryor|first= Karen|title= Don't Shoot the Dog!|edition= Bantam trade paperback|date=August 1999|publisher= Bantam Books|location=|language=|isbn= 0-553-38039-7|chapter=4|quote=|page= 108}}</ref>
Many contemporary trainers would agree, advocating the use of rewards to teach commands and encourage good communication between owners and their pets. Some canine behaviourists  suggest that kind, efficient training uses games to teach commands which can be utilised to benefit the owner's everyday life.<ref>{{cite web|url=http://affinitydogtraining.co.uk/how-to-understand-your-dog-now-theres-no-such-thing-as-a-pack-leader/ |title=Dog behaviour pack leaders debunked |publisher=Affinity Dog Training |date= |accessdate=2013-08-16}}</ref>

==See also==
* [[Pack hunter]]
* [[Dog behavior]]

==References==
{{Reflist}}

{{Canidae nav}}
{{collective animal behaviour}}

[[Category:Canines| ]]
[[Category:Dogs]]
[[Category:Wolves]]
[[Category:Dog training and behavior]]"
17021807,https://en.wikipedia.org/wiki/Rare_breed_(dog),"{{for|a list of rare dog breeds|Category:Rare dog breeds}}

'''Rare breed (dog)''' is any [[Dog breed|breed]] of [[dog]] that is small in number and is used to refer to both old established breeds such as the [[Stabyhoun]] and [[Glen of Imaal Terrier]] or newer creations. Since dogs have greater genetic variability than other domesticated animals<ref>{{cite web
|url= http://www.sciencenews.org/pages/sn_arc97/6_28_97/bob1.htm
|title= Stalking the Ancient Dog
|accessdate= 15 August 2008
|author= Christine Mlot
|date= June 28, 1997
|work= Science News Online
|quote = The influx of new genes from those crossings could very well explain the extraordinarily high number of dog breeds that exists today, the researchers suggest. Dogs have much greater genetic variability than other domesticated animals, such as cats
}}</ref> the number of possible breeds is vast with new crosses constantly occurring, from these both selected and random crosses may come new breeds should offspring reliably breed true to type. New breeds from the wild such as the [[Carolina Dog]] are quite rare compared to attempts at breed creation from man as found in the [[American Hairless Terrier]] which sought to exploit a mutation.

== Establishment of breeds ==
Modern dog breeds have documented descent from known foundation stock,<ref>{{cite book 
|others= The Merriam-Webster Editorial Staff
|title= Webster's Third New International Dictionary of the English Language, Unabridged
|year= 1967
|publisher= G&C Merriam Company
|location= Springfield, MA U.S.A.
|pages= 274
|quote= A breed is a group of domestic animals related through common ancestors and '''visiblily similar in most characteristics''', having been differentiated from others by human influence; a distinctive group of domesticated animals differentiated from the wild type under the influence of man, the sum of the progeny of a '''known and designated foundation stock''' without admixture of other blood.
}}</ref> and new breeds are often derived from older, established modern breeds.{{Ref_label|1|note 1|none}} New documentation of a long established [[dog type]], sometimes with a variation on an older name, also creates a new modern breed.{{Ref_label|2|note 2|none}} The newly documented breed is then referred to as a ''rare breed'' as long as the number of dogs of the breed remain small.

== Recognition of rare breeds ==
Breeds go through a recognition process by breed clubs, kennel clubs and other agencies, so that dogs can be guaranteed through written documentation to be a [[Purebred (dog)|member of a specific breed]]. For example, the Canadian department of agriculture, [[Agriculture and Agri-Food Canada]], has strict requirements for the registering of new breeds, which are referred to as ""emerging breeds.""<ref>[http://laws.justice.gc.ca/en/showdoc/cs/A-11.2//20080815/en?command=home&caller=SI&fragment=Animal%20Pedigree&search_type=all&day=15&month=8&year=2008&search_domain=cs&showall=L&statuteyear=all&lengthannual=50&length=50 Animal Pedigree Act] ""evolving breed"" (race en voie de constitution) means a group of animals in the process of evolving into a new breed.</ref> In the past, this process was limited to each country's national governing body for dog breeds (two in the case of the United States), and gaining recognition for a new breed was a closely checked, long process. With the advent of the internet a vast number of minor registries has proliferated, allowing clubs, breeders, and internet entrepreneurs to create their own registries for their own purposes.<ref>{{cite web
|url= http://www.dachshund.org/puppymills.html
|title= Puppy Mills : What They Are and What You Can Do About Them
|accessdate= 15 August 2008
|last= Wray
|first= Michelle
|year= 2000
|work= DORG Magazine
}}</ref> As a result, the number of dogs being marketed as or referred to as registered members of a ''rare breed'' has increased.

== See also ==
*[[Dog breed]]s
*[[Dog type]]s
*[[Landrace]]
*[[Donggyeongi]]
*[[Rare breed (agriculture)]], for [[livestock]] breeds

== Notes ==
{{refbegin}}

'''note 1.''' {{Note_label|1|note 1|none}}See the Biewer for an example of a new modern ''rare breed'' derived from an established modern breed, in this case, the [[Yorkshire Terrier]].

'''note 2.''' {{Note_label|2|note 2|none}}Many [[landrace]] dogs (also called ancient-breeds),  adapted to a particular environment and developed not through modern breeding techniques but in isolation over time,<ref>
{{cite web
|url= http://www.rarebreeds.co.nz/types.html
|title= Types of Breeds
|accessdate= 15 August 2008
|author= Don Bixby
|year= 2003
}}</ref> are being documented, registered, and marketed as modern purebred breeds. Although such landraces may not be rare in their home environment, they are considered rare when brought to other parts of the world for pets or (rarely) to do the work for which they originally developed. An example is the [[Sage Koochee|Kuchi dog]], a [[livestock guardian dog]] type which originated with the nomadic [[Kuchi]] people of [[Central Asia]], and is now marketed in Europe and the United States as several differently named purebred rare breeds.

{{refend}}

== References ==
{{reflist}}

== External links ==
* [http://www.rarebreed.com/breedlist.html RareBreed Network, list of some breeds considered rare]
* [http://rarebreeds.us/ Rare Dog Breeds USA] - Information about Rare Breed Registrations and Pedigrees in the USA

[[Category:Domesticated animals]]
[[Category:Dogs]]
[[Category:Rare dog breeds| ]]
[[Category:Dog breeds|* R]]
[[Category:Rare breed conservation]]"
704388,https://en.wikipedia.org/wiki/Category:Dog_types,"This is an automatically collected list of articles about different categories or groups of dogs, some of which might contain as few as two different breeds.  See also [[Dog type]], [[List of dog types]], [[:Category:Dog breeds]], [[Dog breed]], [[List of dog breeds]].

<!-- Do not add types or breeds  here; go to the specific article and, if it isn't already in the correct category (Dog breeds OR Dog types but not usually both), add a category link there. -->

[[Category:Dogs|Types]]"
22806874,https://en.wikipedia.org/wiki/Category:Deaths_due_to_dog_attacks,"[[Category:Dogs]]
[[Category:Deaths due to animal attacks|Dog]]
[[Category:Canid attacks]]"
20777185,https://en.wikipedia.org/wiki/Dogs_in_ancient_China,"{{refimprove|date=December 2008}}
{{originalresearch|date=December 2008}}

'''Dogs''' (''Canis lupus familiaris''), known in [[Classical Chinese]] as ''quan'' ({{zh|c=犬|p=quǎn|w=''ch'üan''}}), played an important role in ancient Chinese society.

== Domestication ==

An examination of the genetic evidence by Carles Vila and others confirms that the progenitor of the domestic dog is the wolf (''Canis lupus'').<ref>J. A. Leonard, R. K. Wayne, J. Wheeler, R. Valadez, S. Guillén, C Vilà, (2002) ""Ancient DNA evidence for Old World origin of New World dogs"" ''Science'' 298: 1613-1616.</ref> The suggested date of their domestication is about 100,000 [[Before Christ|BC]]. While accepting the wolf as the ancestor, paleontologists and archaeologists believe domestication came much later. A reconstruction by a joint team of researchers from China and Sweden postulates that humans may have domesticated dogs from wolves as recently as 15,000 years ago. They found that, while most dogs share a common gene pool, genetic diversity is highest in East Asia, suggesting dogs have been domesticated there the longest. Genetic research suggests that all domestic dogs worldwide may have originated from possibly three female [[wolf|wolves]].

The dog, along with the pig, were the earliest animals domesticated in China. Remains of both animals have been found in the oldest [[Neolithic]] settlements of the [[Yangshao]] (circa 4000 BC) and [[Hemudu]] (circa 5000 BC) cultures. Canine remains similar to the [[Dingo]] have been found in some early graves excavated in northern China. 

Tests on neolithic dog bones show similarities between dogs from this era and modern-day Japanese dogs, especially the [[shiba inu]].<ref>Nobuo Shigehara, Qi Guoqin, Hajime Komiya, Yuan Jing, ""Morphological study of the ancient dogs from three neolithic sites in China"" ''International Journal of Osteoarchaeology'' Vol. 8 Issue 1 (2008) pp. 11-22.</ref>

== Dogs as ceremonial sacrifice ==

According to Bruno Schindler, the origin of using dogs as sacrificial animals dates back to a primitive cult in honour of a dog-shaped god of vegetation whose worship later became amalgamated with that of [[Shang Di]], the reigning deity of the Shang [[Pantheon (gods)|pantheon]].

Systematic excavation of Shang tombs around Anyang since 1928 have revealed a large number of animal and human [[sacrifices]]. There was hardly a tomb or a building consecrated without the sacrifice of a dog. At one site, Xiaotong, the bones of a total of 825 human victims, 15 horses, 10 oxen, 18 sheep and 35 dogs were unearthed. Dogs were usually buried wrapped in reed mats and sometimes in [[lacquer]] [[coffin]]s. Small bells with clappers, called ''ling'' (鈴) have sometimes been found attached to the necks of dogs or horses. The fact that alone among domestic animals dogs and horses were buried demonstrates the importance of these two animals to ancient Chinese society. It's reflected in an [[idiom]] passed down to modern times: ""to serve like a dog or a horse."" (犬馬之勞).

Shang oracle bones mention questions concerning the whereabouts of lost dogs. They also refer to the ''ning'' (寧) rite during which a dog was dismembered to placate the four winds or honour the four directions. This sacrifice was carried over into Zhou times. The ''Er ya'' records a custom to dismember a dog to ""bring the four winds to a halt."" (止風). Other ceremonies involving dogs are mentioned in the ''Zhou li''. In the ''nan'' (難) sacrifice to drive away pestilience, a dog was dismembered and his remains buried in front of the main gates of the [[Capital (political)|capital]]. The ''ba'' (軷) sacrifice to ward off evil required the [[Emperor of China|Son of Heaven]], riding in a jade chariot, to crush a dog under the wheels of his carriage. The character ''ba'' gives a clue as to how the ceremony took place. It is written with the radical for chariot (車) and a phonetic element which originally meant an animal whose legs had been bound (发). It was the duty of a specially appointed official to supply a dog of one colour and without blemishes for the sacrifice. The [[blood]] of dogs was used for the swearing of covenants between nobles. 

Towards the late fifth century BC, surrogates began to be used for sacrifice in lieu of real dogs. The ''[[Dao De Jing]]'' mentions the use of [[straw dog]]s as a metaphor:
<poem>
     Heaven and earth are ruthless, and treat the myriad creatures as straw dogs;
     the sage is ruthless, and treats the people as straw dogs.<ref>In Chinese: 天地不仁 以萬物為芻狗 聖人不仁 以百姓為芻狗. Chen Guying ed. ''Laozi zhu yi ji ping jie'' 老子注譯及評介 (Beijing: Zhonghua shuju, 1984) at 78. Incidentally the term ""straw dogs"" became the title of a book of philosophy by [[John N. Gray|John Gray]] (''[[Straw Dogs: Thoughts on Humans and Other Animals]]'') and a [[Straw Dogs (1971 film)|1971 film]].</ref>
</poem>

However, the practice of burying actual dogs by no means died out. One [[Zhongshan (state)|Zhongshan]] royal mausoleum, for example, included two hunting dogs with gold and silver neck rings. 

Later, clay figurines of dogs were buried in tombs. Large quantities of these sculptures have been unearthed from the [[Han dynasty]] onwards. Most show sickle-shaped tails not unlike the modern [[shiba inu]] or [[akita inu]].

== Dogs as food ==

Dogs, along with pigs, constituted the major source of animal [[protein]] in ancient China{{facts|date=October 2011}}. ""Dog butchers"" (狗屠) was a specific (and lowly-regarded) profession. They are called ""idle and untrustworthy"" by [[Fan Ye (historian)|Fan Ye]]. Dog butchers who rose to prominence include the strongman [[Zhu Hai]], the musician [[Gao Jianli]], and general [[Fan Kuai]] (all circa third century BC). 

The ancient word for [[dog meat]] was ''ran'' (肰). Indeed, it was so common that the [[Old Chinese]] character meaning ""to burn"" or ""to roast"" showed dog meat on top of a fire (然).

The ''Zhou Li'' divides dogs into three categories: the ''tianquan'' (田犬) or watchdog, the ''feiquan'' (吠犬) or barking dog, and the ''shi-quan'' (食犬) or edible dog. With the exception of the liver every part of the animal was considered edible. 

At the banquests of feudal lords a dish of dog's broth and glutinous rice was considered a great delicacy. For summer, dried fish fried in pungent dog's fat was thought to be cooling. When dog's meat was prepared as sacrificial meat it had first to be marinated in vinegar and pepper.

== Dogs for hunting ==

Dogs were associated with hunting from very early times. Many words for hunting in the Chinese language are written with the radical for dog - for example, ''lie'' (獵: hunt), ''shou'' (狩: winter hunt), ''huo'' (獲: bird hunt).

The Shang kings recognised ""Dog Officers"" (犬) who were involved in hunting in a specific area beyond the royal domain. One oracle bone records: ""If the king joins with Qin, the Dog Officer at Cheng, there will be no regrets and he will have no disasters."" 

There is one reference to dogs in the ''[[Shi Jing]]'', China's earliest anthology of [[poetry]]:
<poem>
     Dashing about is the crafty rabbit,
     But even a dumb dog can catch it.<ref>In Chinese: 躍躍毚兔 遇犬獲之. From Song 198, translated in Arthur Waley, ''The Book of Songs'' (New York: Grove Press, 1996) at 180.</ref>
</poem>

In the [[Warring States]] period, the kingdoms of Han and Yan were thought to produce the best hunting dogs. 

Because of their importance and numbers, there was at Shanglin an ""inspector of kennels"" (狗監; ''goujian'') who oversaw the raising and training of the hunting dogs for the Han court. 

There is pictorial evidence from early Han tomb tiles of large dogs with collars in the typical pointing position - the body in a slightly crouching position, neck extended horiontally, and one forepaw being under and raised several inches above ground - standing before a flock of geese in flight and several running deer.<ref>Thomas T. Allsen, ''The Royal Hunt in Eurasian History'' (Philadelphia, PA: University of Pennsylvania Press, 2006) at 57.</ref>

== Cultural perceptions ==

It is clear from the role of dogs in ceremony and as food that they were held in some esteem. 

[[Book of Rites]], ch.4, quotes [[Confucius]] ordering his disciple to perform the respectful burial for his dog and saying: 
{{quote|""I have heard that it is best not to throw away old and frayed carriage curtains because one can use them to bury horses; that it is best not to throw away old and frayed carriage canopies because one can use them to bury dogs. I am poor and have no carriage canopy. So use my mat when you put the dog into his grave. Be sure not to let his head get stuck in the mud.""<ref>仲尼之畜狗死，使子貢埋之，曰：「吾聞之也：敝帷不棄，為埋馬也；敝蓋不棄，為埋狗也。丘也貧，無蓋；於其封也，亦予之席，毋使其首陷焉。」[http://ctext.org/liji/tan-gong-ii], 203. Translation from Chin, Annping. ''Confucius: a Life of Thought and Politics''. Yale University Press, 2008:183-4.</ref>}}
 
Nevertheless, classical literature usually qualified dogs as ''hui'' treacherous, ''jiao'' crafty and ''si'' restless{{facts|date=October 2011}}. The [[Quanrong]] （犬戎）, literally ""Dog nomad-tribe"", were enemies of the settled civilizations from the time of the [[Zhou Dynasty]] onwards. The tribe claimed descendancy from two large white dogs and worshipped a totem in their honor.

The word for dog was sometimes used in human names. [[Sima Xiangru]], for example, had the nickname Quanzi (犬子), meaning ""pup"".

===Dogs in legend===
{{main article|Dog in Chinese mythology}}

According to ancient folk legends, [[solar eclipse]]s take place because dogs in heaven eat the sun. In order to save the sun from demise, ancient people formed the habit of beating drums and gongs at the critical moment to drive away the dogs.

== See also ==
*[[Elephants in ancient China]]
*[[Rhinoceroses in ancient China]]

== References ==
{{reflist|2}}

{{DEFAULTSORT:Dogs In Ancient China}}
[[Category:Dogs]]
[[Category:History of ancient China]]
[[Category:Dogs in art]]"
